b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11
.32986534,.078240789,-.19699199,-.40669936,-.72556734,-.95627236,-1.1766633,-1.6933488,-2.2129335,-2.8360922,-3.8192403
-.22675224,-.48521674,-.74625999,-1.0075639,-1.2636975,-1.5200588,-1.7401801,-2.1993041,-2.7922094,-3.2078209,-4.3237157
-.27129057,-.52417761,-.76032746,-1.0635065,-1.2897505,-1.5281346,-1.7852451,-2.3498428,-2.7688806,-3.2756062,-4.399322
.027791603,-.22320656,-.46711206,-.76954931,-.9817276,-1.2872471,-1.4967086,-1.9839944,-2.4733346,-3.0877857,-3.9837708
.31702766,.0328205,-.19653931,-.44307745,-.67647147,-.97907883,-1.1873347,-1.6976675,-2.2658334,-2.7786722,-3.8014424
.48412129,.23475894,-.027192175,-.29731861,-.55780274,-.84887648,-1.0111939,-1.5601029,-2.0605867,-2.6227024,-3.6115153
.18798707,-.0728269,-.30998337,-.59196812,-.81171894,-1.0733974,-1.3345976,-1.80864,-2.3407907,-2.8661392,-3.8046608
.16673289,-.089200854,-.35405925,-.59842223,-.8244819,-1.0888144,-1.3542454,-1.8823127,-2.4601114,-2.9033828,-3.934016
.39974675,.11034448,-.12240515,-.3509624,-.62706459,-.88110566,-1.1356523,-1.6050752,-2.1387904,-2.6999614,-3.7385168
.38204238,.13670653,-.13468534,-.33644369,-.62825495,-.97302496,-1.1275768,-1.657446,-2.1555753,-2.7370167,-3.6458282
-.2726675,-.52266377,-.76852387,-1.0156232,-1.3216298,-1.5683622,-1.7581537,-2.3011115,-2.8166661,-3.3637569,-4.3023257
.36400831,.085239239,-.16925429,-.3880749,-.65341491,-.91926593,-1.1534609,-1.6960814,-2.2103062,-2.6793697,-3.7711375
.17384414,-.095570348,-.33937302,-.59881222,-.8241607,-1.0885376,-1.3447157,-1.8743222,-2.3273232,-2.8837063,-3.9232633
.5848937,.32110634,.081703432,-.176837,-.42701089,-.71095693,-.94427866,-1.4901767,-1.9683205,-2.4587951,-3.50033
-.10699118,-.37710267,-.60412771,-.87326193,-1.1110113,-1.3540442,-1.6125997,-2.1446106,-2.5989642,-3.184504,-4.1990948
.12039505,-.1331514,-.39035186,-.64953917,-.91326547,-1.1260997,-1.4316053,-1.9909383,-2.4007001,-2.9845812,-3.9380367
.13927437,-.12890247,-.39378908,-.63906777,-.87072653,-1.1516789,-1.3924527,-1.880702,-2.4510839,-2.9932742,-3.9815173
.30627373,.034039035,-.20784767,-.48114547,-.77947187,-.97847611,-1.2646602,-1.7417611,-2.2227824,-2.8479297,-3.8766861
-.096394517,-.35533348,-.58750957,-.84343886,-1.0622199,-1.3652369,-1.6072762,-2.1370659,-2.5852268,-3.1913159,-4.1363583
-.015464373,-.2506209,-.51603878,-.79237074,-1.0615264,-1.3159006,-1.5180743,-2.056802,-2.5387332,-3.0749259,-4.1129718
-.064251304,-.33395717,-.60224921,-.84006524,-1.0965165,-1.3598988,-1.570654,-2.1310241,-2.6079252,-3.1146438,-4.1479683
-.047511864,-.27956071,-.54956156,-.8299039,-1.0795817,-1.3603687,-1.5337336,-2.073746,-2.6141133,-3.0785236,-4.069139
-.3984037,-.63991874,-.91395122,-1.1750668,-1.4040718,-1.6886096,-1.8824396,-2.4245789,-2.948041,-3.4635513,-4.4932818
.021870809,-.23757744,-.49526945,-.73745495,-1.0032164,-1.2511169,-1.5355328,-2.0373259,-2.5106561,-3.0454371,-4.0589404
.15682936,-.092574529,-.34275541,-.59665108,-.88364524,-1.0972446,-1.3583233,-1.8096145,-2.3299124,-2.9574399,-3.9623609
.11919851,-.14509653,-.39692163,-.65126479,-.85757226,-1.1139072,-1.4381717,-1.9327918,-2.4352334,-2.9259362,-3.9091504
.17248763,-.078094624,-.33669642,-.59707189,-.88397962,-1.1391567,-1.3814466,-1.8989376,-2.2938819,-2.8677068,-3.8822517
-.047853149,-.3010416,-.55002874,-.8313356,-1.0870034,-1.3190634,-1.5330271,-2.0572,-2.5463455,-3.1155655,-4.0708461
.022482123,-.22000474,-.47980717,-.75366277,-1.0064325,-1.26454,-1.4513786,-1.9844561,-2.4994638,-3.0416281,-4.1249022
.27504742,.0093206288,-.25466734,-.49623817,-.76031327,-1.0170556,-1.2782278,-1.7370454,-2.2589316,-2.710624,-3.8244486
-.5112533,-.78047198,-1.0068544,-1.2519639,-1.5171161,-1.7707655,-1.96751,-2.5753064,-3.0399005,-3.5162551,-4.5631003
-.50776237,-.78280187,-1.0295315,-1.2465979,-1.5217689,-1.7755405,-2.0146103,-2.5207279,-3.0524826,-3.593082,-4.5553465
.5131225,.25664914,.0089335479,-.28083384,-.52433908,-.73073399,-1.0234492,-1.565015,-2.0481844,-2.5833147,-3.5662878
.21301544,-.040902685,-.27833182,-.54401749,-.81844753,-1.029382,-1.3260974,-1.8261873,-2.3612802,-2.8635852,-3.8164287
.37139201,.12367804,-.12221214,-.41399628,-.66494679,-.94636458,-1.1553655,-1.6127131,-2.1872056,-2.7517488,-3.7434056
.66891921,.40973356,.1313476,-.10153763,-.36814547,-.68527377,-.89193588,-1.3557122,-1.8553615,-2.4022701,-3.3900166
.56221783,.32349682,.037728764,-.21290639,-.48958567,-.71384567,-1.0073464,-1.4490192,-2.059087,-2.4687178,-3.5508494
.29878435,.036554653,-.21455856,-.50238395,-.71879888,-.96524191,-1.2307869,-1.7166283,-2.2330596,-2.7459774,-3.785295
.10178186,-.15281452,-.38357115,-.68941104,-.89836824,-1.1708043,-1.3748175,-1.8776892,-2.4656582,-2.8782823,-3.9726038
-.11756276,-.37423128,-.63508141,-.85803217,-1.1248254,-1.352869,-1.5928855,-2.1196446,-2.6116104,-3.1669157,-4.2037902
-.16249791,-.42411616,-.66032541,-.94797432,-1.1800437,-1.4329605,-1.7355664,-2.2240269,-2.7424059,-3.2150395,-4.2763381
.39911455,.1492133,-.12174954,-.3692047,-.63268793,-.87267882,-1.1110396,-1.6620792,-2.1836305,-2.651597,-3.7633667
-.0050708661,-.25507432,-.55884111,-.76774865,-1.0439777,-1.2596174,-1.5201966,-2.0898821,-2.5716081,-3.1140382,-4.0741
.1959855,-.076474018,-.33247557,-.57682484,-.84837568,-1.1125004,-1.3406113,-1.8413689,-2.3788826,-2.8694906,-3.8819971
.17998382,-.090474956,-.3364552,-.59272766,-.82164282,-1.1489749,-1.3572587,-1.8867787,-2.3988888,-2.9173472,-3.9272168
.1914438,-.05113377,-.32400858,-.55760652,-.83602655,-1.0635185,-1.3389996,-1.8537506,-2.3609979,-2.9135029,-3.9386432
.063781038,-.21605219,-.41994944,-.64968538,-.98424548,-1.2095035,-1.4614437,-1.9315948,-2.4583962,-3.0364058,-4.0821033
-.092650644,-.33319253,-.60703295,-.88964832,-1.1255642,-1.3206685,-1.5690706,-2.1419075,-2.6307683,-3.1836636,-4.1842504
-.20469555,-.45076954,-.72230303,-.95552844,-1.218518,-1.4715172,-1.7239908,-2.2519386,-2.7216313,-3.2424324,-4.2271476
.24436319,-.0013620978,-.26969728,-.51894146,-.7560969,-1.0614806,-1.3025409,-1.7960203,-2.3035424,-2.8614252,-3.8177447
.34321547,.089756273,-.16788182,-.44455868,-.69325429,-.96167415,-1.2233702,-1.6745613,-2.2299423,-2.801748,-3.8183408
-.14052975,-.4147746,-.69536561,-.89957374,-1.1524847,-1.3833733,-1.6387403,-2.1451821,-2.6665123,-3.2176702,-4.2270918
.13383363,-.10323286,-.36233151,-.61944658,-.90097463,-1.1674744,-1.3708622,-1.8894172,-2.4095879,-2.9884059,-3.9663227
-.13624977,-.40348664,-.63407654,-.8791604,-1.169727,-1.4060864,-1.6860676,-2.2294908,-2.7092204,-3.1449144,-4.1458535
.083948173,-.1685226,-.4150297,-.67543244,-.9270888,-1.1960855,-1.4393636,-2.0022843,-2.4839234,-2.9809258,-3.9858036
-.04413987,-.29379711,-.58697683,-.82384098,-1.0504608,-1.311507,-1.5663555,-2.0613236,-2.5734856,-3.1157274,-4.0647988
-.16255076,-.4225052,-.65748948,-.8869884,-1.1641605,-1.4061617,-1.6669178,-2.2185824,-2.7036595,-3.132545,-4.280479
.032137763,-.21522878,-.44257811,-.72919136,-1.0023251,-1.2727274,-1.5201454,-2.007395,-2.4832144,-3.0018351,-3.9958601
.30717662,.058138408,-.18847337,-.50677586,-.70345622,-.9520933,-1.224879,-1.6564282,-2.2367079,-2.7702322,-3.790576
-.066746421,-.31406873,-.55743772,-.87123722,-1.1198941,-1.3372906,-1.650426,-2.1278918,-2.5780971,-3.1067488,-4.2265496
.35443923,.075662099,-.17278808,-.46805307,-.69309247,-.91921759,-1.1885041,-1.6511949,-2.1297989,-2.7306249,-3.6409822
.15991132,-.078565769,-.34530798,-.58941233,-.85515517,-1.1287307,-1.3770168,-1.8776927,-2.4372544,-2.9062805,-3.9140399
.45880625,.19713596,-.058232341,-.31309524,-.54920018,-.81406403,-1.0591168,-1.5797974,-2.0185723,-2.6085675,-3.6309748
-.14331412,-.3971597,-.64098531,-.92541498,-1.1062124,-1.4082453,-1.6451597,-2.1145952,-2.666805,-3.2236607,-4.2386546
.61253595,.32461849,.090910658,-.15382911,-.38153353,-.67428952,-.9679783,-1.4188539,-1.9265211,-2.3958647,-3.5581908
-.025513556,-.27550426,-.55471975,-.81169707,-1.0398254,-1.314939,-1.5740991,-2.0882003,-2.5659997,-3.1094747,-4.1296964
.47506168,.21412502,-.069416754,-.28775066,-.57670432,-.75545764,-1.0708678,-1.6170948,-2.0368817,-2.5327415,-3.6862652
.4963834,.26081821,-.016834723,-.24270859,-.52120417,-.79254258,-1.0880045,-1.6000934,-2.0808473,-2.6796405,-3.6422615
.15922792,-.10053687,-.34805164,-.60177189,-.85929185,-1.1290979,-1.3513211,-1.832064,-2.4421744,-2.8731956,-3.8398678
.42452627,.17776997,-.067246959,-.35739088,-.63961232,-.88319254,-1.1228206,-1.612173,-2.1886058,-2.6147215,-3.645653
.29294652,.035622161,-.21490224,-.45800608,-.7489267,-1.0187469,-1.2771184,-1.7877429,-2.1970556,-2.7769849,-3.7600074
.22473052,-.032639235,-.30301458,-.53198123,-.78524959,-1.0855578,-1.3272073,-1.8042406,-2.3313622,-2.8616438,-3.859935
-.22677153,-.49332464,-.71076113,-1.0369442,-1.2270232,-1.5524038,-1.7628901,-2.2774601,-2.7525783,-3.322439,-4.308382
.048688307,-.2015311,-.4945327,-.75197452,-.93671679,-1.2130791,-1.5398841,-1.9753997,-2.4947181,-2.9206471,-4.0785451
.25207439,-.0069929156,-.28137374,-.52018028,-.79859728,-.98109269,-1.2533836,-1.7930076,-2.2920945,-2.8364255,-3.8647516
.48807719,.2172502,-.0052145384,-.30194688,-.52025676,-.78141874,-1.0228828,-1.5863359,-2.0808117,-2.574888,-3.6298993
.39196244,.14835618,-.12882923,-.39133695,-.64500362,-.84675032,-1.1936994,-1.6903819,-2.1722465,-2.6623716,-3.7462168
-.21223129,-.49071249,-.71524179,-.98946005,-1.2231278,-1.4387807,-1.7139999,-2.2181644,-2.7108774,-3.282057,-4.1883302
.065318793,-.18413281,-.45791671,-.69940716,-.9498769,-1.2526563,-1.4577202,-1.8868768,-2.4158854,-2.9705787,-4.015625
.21947947,-.036471374,-.2715179,-.55038017,-.8759653,-1.0431874,-1.304931,-1.7987365,-2.3535154,-2.8709941,-3.8648953
.34762785,.09772826,-.1436639,-.43940562,-.67340523,-.8903119,-1.1887721,-1.7068623,-2.248385,-2.6732459,-3.830662
.011209645,-.25052074,-.52004123,-.75589913,-1.0081499,-1.2633728,-1.5159895,-2.0579076,-2.5092592,-3.0778153,-3.9731009
.37789989,.12628748,-.10760392,-.3876293,-.66340721,-.90656883,-1.2181505,-1.6974044,-2.2177393,-2.7942803,-3.6722441
.22343567,-.029067436,-.28167373,-.56883562,-.81454587,-1.0017513,-1.318777,-1.8101404,-2.2627912,-2.8936946,-3.8573217
.41997364,.16072696,-.082101524,-.34934053,-.58407742,-.85094786,-1.0948128,-1.6197544,-2.1429482,-2.5994024,-3.6124995
-.39365834,-.64229131,-.86969572,-1.1695833,-1.3711066,-1.61641,-1.9297533,-2.4261973,-2.8785155,-3.4763019,-4.4435134
.75877023,.538149,.23743546,-.064595558,-.28304461,-.52551633,-.7673372,-1.3506554,-1.7501192,-2.3881896,-3.3815107
.45548913,.21192664,-.083877556,-.32021481,-.59088063,-.84275049,-1.1633304,-1.641301,-2.1601784,-2.6214585,-3.6830049
.48449868,.23267911,.0051062852,-.27326769,-.55432636,-.80292159,-1.0452265,-1.5420104,-2.0952632,-2.5799603,-3.5942688
-.26845258,-.52132243,-.74808681,-.99226689,-1.2937424,-1.504294,-1.7646242,-2.276444,-2.8101289,-3.3199224,-4.3228827
.86211365,.61069542,.34087437,.072910421,-.20028411,-.44817573,-.64262551,-1.178557,-1.6211904,-2.2648571,-3.214889
.43371457,.19601052,-.096515261,-.32556966,-.56323898,-.90799695,-1.0825459,-1.6367711,-2.1754017,-2.6382487,-3.5257947
.18258938,-.07355959,-.30718112,-.53951842,-.84924763,-1.0381042,-1.3767312,-1.8114721,-2.3442388,-2.8585715,-3.9044142
.27087316,.015714075,-.24497533,-.45954031,-.7464518,-.9825902,-1.2867196,-1.7414165,-2.2997808,-2.7590187,-3.7615507
.08620996,-.17611267,-.40256,-.72996181,-.93355626,-1.228364,-1.4494231,-1.9808301,-2.4868569,-2.9576254,-4.0476918
.073440008,-.17806208,-.46337575,-.68590182,-.90770543,-1.2062848,-1.4736592,-1.9377625,-2.4836528,-3.0145779,-4.0826836
.036521401,-.21555527,-.49011207,-.73907155,-1.00308,-1.2297689,-1.5294938,-2.0064361,-2.5650251,-3.0194013,-4.0366135
.25765216,.0020402691,-.24098426,-.52864736,-.73596418,-1.1050991,-1.2427557,-1.7247738,-2.3703635,-2.852915,-3.7955503
-.27745965,-.53993863,-.79594672,-1.0271295,-1.3302883,-1.5495307,-1.7748573,-2.3265958,-2.7823322,-3.2729321,-4.3019462
.13915466,-.11857759,-.38110274,-.60339034,-.93976092,-1.1362611,-1.3716656,-1.8489544,-2.4237523,-2.8329568,-3.9091229
.02496687,-.22563432,-.46474454,-.76510799,-.95738357,-1.2923049,-1.4815836,-1.9874719,-2.5076897,-3.0271001,-4.1641617
